yy;cluster;sintesi;modello
2014-04-01;7;136.87929878234863;chirps
2014-04-01;10;105.0052026907603;chirps
2014-04-01;13;110.9124361673991;chirps
2014-05-01;1;111.49457395076752;chirps
2014-05-01;4;59.86360063034555;chirps
2014-05-01;7;205.37316188812255;chirps
2014-05-01;10;176.05768132209778;chirps
2014-05-01;13;50.600765245932116;chirps
2014-06-01;1;103.33834753930569;chirps
2014-06-01;4;8.304759481050038;chirps
2014-06-01;7;170.67676467895507;chirps
2014-06-01;10;78.36031240224838;chirps
2014-06-01;13;14.53478270162035;chirps
2014-07-01;1;168.0230996608734;chirps
2014-07-01;4;9.921028933428106;chirps
2014-07-01;7;186.56902561187744;chirps
2014-07-01;10;65.45326994856198;chirps
2014-07-01;13;9.667445885362449;chirps
2014-08-01;1;184.06130135059357;chirps
2014-08-01;4;11.723993215775884;chirps
2014-08-01;7;218.50045013427734;chirps
2014-08-01;10;115.10691233476003;chirps
2014-08-01;13;14.695023192299736;chirps
2014-09-01;1;127.8610469698906;chirps
2014-09-01;4;13.269893955082997;chirps
2014-09-01;7;199.11621303558348;chirps
2014-09-01;10;97.89561214049657;chirps
2014-09-01;13;13.733601977427801;chirps
2014-10-01;1;84.66664531826973;chirps
2014-10-01;4;55.53338193686112;chirps
2014-10-01;7;165.649005317688;chirps
2014-10-01;10;126.33704882860184;chirps
2014-10-01;13;30.90126673380534;chirps
2014-11-01;1;13.98746027231391;chirps
2014-11-01;4;31.837516149910897;chirps
2014-11-01;7;55.25471233725548;chirps
2014-11-01;10;94.7894593278567;chirps
2014-11-01;13;121.79835538510923;chirps
2014-12-01;1;3.2711543332281856;chirps
2014-12-01;4;7.023754072511885;chirps
2014-12-01;7;10.998870458453894;chirps
2014-12-01;10;47.17100918665528;chirps
2014-12-01;13;88.81665568881564;chirps
2015-01-01;1;2.3702513177487674;chirps
2015-01-01;4;1.801600088870282;chirps
2015-01-01;7;8.878428726736455;chirps
2015-01-01;10;11.793179515856536;chirps
2015-01-01;13;17.35549820035144;chirps
2015-02-01;1;5.940772708169561;chirps
2015-02-01;4;2.1601540885757813;chirps
2015-02-01;7;18.17962470650673;chirps
2015-02-01;10;23.655304304944973;chirps
2015-02-01;13;25.51993488823926;chirps
2015-03-01;1;22.718997908756137;chirps
2015-03-01;4;17.56970878424852;chirps
2015-03-01;7;61.118010950088504;chirps
2015-03-01;10;70.27402714888255;chirps
2015-03-01;13;65.87565146552191;chirps
2015-04-01;1;36.08638937585056;chirps
2015-04-01;4;83.79046601497609;chirps
2015-04-01;7;88.21150772571563;chirps
2015-04-01;10;176.1805102030436;chirps
2015-04-01;13;191.95101250542535;chirps
2015-05-01;1;90.48621344566345;chirps
2015-05-01;4;44.357131931056145;chirps
2015-05-01;7;171.9770481109619;chirps
2015-05-01;10;156.61211935679117;chirps
2015-05-01;13;62.975173508679426;chirps
2015-06-01;1;114.06421396136284;chirps
2015-06-01;4;8.003768770566777;chirps
2015-06-01;7;191.03898582458496;chirps
2015-06-01;10;94.74033774932225;chirps
2015-06-01;13;13.599682854833427;chirps
2015-07-01;1;133.2853406071663;chirps
2015-07-01;4;8.311736782162079;chirps
2015-07-01;7;199.8118797302246;chirps
2015-07-01;10;66.86284273862839;chirps
2015-07-01;13;11.533864325947231;chirps
2015-08-01;1;176.61134898662567;chirps
2015-08-01;4;7.769647664196142;chirps
2015-08-01;7;199.02693157196046;chirps
2015-08-01;10;66.52474615971248;chirps
2015-08-01;13;10.513711065605834;chirps
2015-09-01;1;120.50655198097229;chirps
2015-09-01;4;11.048142888409279;chirps
2015-09-01;7;182.59190940856934;chirps
2015-09-01;10;73.84543611605962;chirps
2015-09-01;13;10.270854956849858;chirps
2015-10-01;1;85.03863579779863;chirps
2015-10-01;4;64.30233360914433;chirps
2015-10-01;7;156.16671175956725;chirps
2015-10-01;10;134.91051816940308;chirps
2015-10-01;13;44.947785165574814;chirps
2015-11-01;1;18.795002059367107;chirps
2015-11-01;4;42.809531360087185;chirps
2015-11-01;7;69.97681474089623;chirps
2015-11-01;10;134.58076147238413;chirps
2015-11-01;13;173.40874368173104;chirps
2015-12-01;1;4.291172411265117;chirps
2015-12-01;4;10.712385900372624;chirps
2015-12-01;7;20.868992096744478;chirps
2015-12-01;10;55.77590868870417;chirps
2015-12-01;13;102.39503874602141;chirps
2016-01-01;1;3.890706885274449;chirps
2016-01-01;4;2.8771025360757836;chirps
2016-01-01;7;6.77481529423967;chirps
2016-01-01;10;32.59825139407379;chirps
2016-01-01;13;78.47426820546389;chirps
2016-02-01;1;4.729621162282001;chirps
2016-02-01;4;4.490377850533284;chirps
2016-02-01;7;9.194598768651485;chirps
2016-02-01;10;19.10529127717018;chirps
2016-02-01;13;26.783492741761386;chirps
2016-03-01;1;21.73463763604377;chirps
2016-03-01;4;7.83241146530794;chirps
2016-03-01;7;69.17800056189299;chirps
2016-03-01;10;61.999243188649416;chirps
2016-03-01;13;51.45981864575987;chirps
2016-04-01;1;64.35081068333238;chirps
2016-04-01;4;91.5853930183079;chirps
2016-04-01;7;122.496009016037;chirps
2016-04-01;10;206.86508774757385;chirps
2016-04-01;13;165.66925585711445;chirps
2016-05-01;1;124.69879925251007;chirps
2016-05-01;4;47.48932172111843;chirps
2016-05-01;7;205.45575256347655;chirps
2016-05-01;10;132.14633933703104;chirps
2016-05-01;13;46.07977736437762;chirps
2016-06-01;1;116.11199909448624;chirps
2016-06-01;4;7.83214060179386;chirps
2016-06-01;7;175.73272476196288;chirps
2016-06-01;10;68.93986153105895;chirps
2016-06-01;13;11.857472754738948;chirps
2016-07-01;1;208.3995932340622;chirps
2016-07-01;4;7.896454128528977;chirps
2016-07-01;7;220.62440032958983;chirps
2016-07-01;10;58.088185320297875;chirps
2016-07-01;13;8.675805716602891;chirps
2016-08-01;1;160.66317653656006;chirps
2016-08-01;4;7.724672330655259;chirps
2016-08-01;7;203.6591018676758;chirps
2016-08-01;10;67.3120869398117;chirps
2016-08-01;13;10.771426114840088;chirps
2016-09-01;1;110.08046305179596;chirps
2016-09-01;4;7.653583064889462;chirps
2016-09-01;7;150.59168014526367;chirps
2016-09-01;10;73.48380549748738;chirps
2016-09-01;13;10.7729751550489;chirps
2016-10-01;1;61.5217153057456;chirps
2016-10-01;4;22.246162831264993;chirps
2016-10-01;7;128.66520900726317;chirps
2016-10-01;10;93.86845086018245;chirps
2016-10-01;13;23.23727623621623;chirps
2016-11-01;1;11.084170819382962;chirps
2016-11-01;4;24.704856165769737;chirps
2016-11-01;7;41.96490494012833;chirps
2016-11-01;10;87.31708717346191;chirps
2016-11-01;13;121.32343108565719;chirps
2016-12-01;1;2.411326885702986;chirps
2016-12-01;4;9.867770472632845;chirps
2016-12-01;7;9.072747109644116;chirps
2016-12-01;10;28.2731244477521;chirps
2016-12-01;13;45.805298699273;chirps
2017-01-01;1;1.9979204824315389;chirps
2017-01-01;4;1.9273865244472805;chirps
2017-01-01;7;4.6401486795395614;chirps
2017-01-01;10;19.550834596157074;chirps
2017-01-01;13;22.348735155882657;chirps
2017-02-01;1;12.197552716328147;chirps
2017-02-01;4;5.8129081452773335;chirps
2017-02-01;7;35.68013602271676;chirps
2017-02-01;10;50.73144148295008;chirps
2017-02-01;13;33.189321765193235;chirps
2017-03-01;1;19.768751203184365;chirps
2017-03-01;4;9.628062298501979;chirps
2017-03-01;7;48.7585775885731;chirps
2017-03-01;10;64.55359835612278;chirps
2017-03-01;13;48.746683442482244;chirps
2017-04-01;1;37.03273694962263;chirps
2017-04-01;4;44.36446846464406;chirps
2017-04-01;7;101.92566447257995;chirps
2017-04-01;10;117.35061919689178;chirps
2017-04-01;13;114.01282741405346;chirps
2017-05-01;1;105.72836637496948;chirps
2017-05-01;4;55.18879783464515;chirps
2017-05-01;7;163.75108604431153;chirps
2017-05-01;10;162.58382074038187;chirps
2017-05-01;13;73.83279065732603;chirps
2017-06-01;1;116.96329244971275;chirps
2017-06-01;4;4.933892107963534;chirps
2017-06-01;7;162.6475046157837;chirps
2017-06-01;10;57.147728676597275;chirps
2017-06-01;13;12.254615541133616;chirps
2017-07-01;1;199.90587985515594;chirps
2017-07-01;4;9.07312657041523;chirps
2017-07-01;7;247.25823287963868;chirps
2017-07-01;10;98.2954836289088;chirps
2017-07-01;13;10.300435913933647;chirps
2017-08-01;1;212.78746044635773;chirps
2017-08-01;4;10.551820236666169;chirps
2017-08-01;7;243.837894821167;chirps
2017-08-01;10;103.01599593957265;chirps
2017-08-01;13;14.927111587038747;chirps
2017-09-01;1;140.21297591924667;chirps
2017-09-01;4;15.81633538313858;chirps
2017-09-01;7;221.45239028930663;chirps
2017-09-01;10;114.39455509185791;chirps
2017-09-01;13;14.828630711193439;chirps
2017-10-01;1;62.3666410818696;chirps
2017-10-01;4;43.2744150099547;chirps
2017-10-01;7;138.84773139953614;chirps
2017-10-01;10;117.75798523426056;chirps
2017-10-01;13;40.37375736236572;chirps
2017-11-01;1;11.543131933060579;chirps
2017-11-01;4;43.941191399882996;chirps
2017-11-01;7;43.238654020428655;chirps
2017-11-01;10;91.09778487185638;chirps
2017-11-01;13;118.30914885909469;chirps
2017-12-01;1;1.9529848799948013;chirps
2017-12-01;4;2.545070541291427;chirps
2017-12-01;7;4.643829664341997;chirps
2017-12-01;10;21.80136168996493;chirps
2017-12-01;13;34.15072274318448;chirps
2018-01-01;1;1.959603624947448;chirps
2018-01-01;4;1.2996514927840133;chirps
2018-01-01;7;3.764744061991223;chirps
2018-01-01;10;15.666304664310397;chirps
2018-01-01;13;50.45027021114257;chirps
2018-02-01;1;9.855564789905998;chirps
2018-02-01;4;5.7895275409812585;chirps
2018-02-01;7;28.647641894593836;chirps
2018-02-01;10;41.31403798637135;chirps
2018-02-01;13;16.179265764576417;chirps
2018-03-01;1;28.01426178123802;chirps
2018-03-01;4;33.933837838147;chirps
2018-03-01;7;77.85838280916214;chirps
2018-03-01;10;131.5874368349711;chirps
2018-03-01;13;215.76828342013889;chirps
2018-04-01;1;55.2530458974652;chirps
2018-04-01;4;124.20088106238323;chirps
2018-04-01;7;109.43415665626526;chirps
2018-04-01;10;251.86769183476767;chirps
2018-04-01;13;269.7160514548973;chirps
2018-05-01;1;104.76408877968788;chirps
2018-05-01;4;68.74708653014639;chirps
2018-05-01;7;191.51839790344238;chirps
2018-05-01;10;218.07240438461304;chirps
2018-05-01;13;76.323711428377365;chirps
2018-06-01;1;130.78533798456192;chirps
2018-06-01;4;7.450168487647945;chirps
2018-06-01;7;200.51587142944337;chirps
2018-06-01;10;110.10411494970322;chirps
2018-06-01;13;18.586489958895577;chirps
2018-07-01;1;156.1782249212265;chirps
2018-07-01;4;7.719999253891385;chirps
2018-07-01;7;196.91934871673584;chirps
2018-07-01;10;59.572099129358925;chirps
2018-07-01;13;14.170810646480984;chirps
2018-08-01;1;201.41008281707764;chirps
2018-08-01;4;8.95004883354793;chirps
2018-08-01;7;230.2488628387451;chirps
2018-08-01;10;98.11257310708363;chirps
2018-08-01;13;14.221646769179237;chirps
2018-09-01;1;125.71440547704697;chirps
2018-09-01;4;13.436835415645138;chirps
2018-09-01;7;178.4079303741455;chirps
2018-09-01;10;77.27692459026973;chirps
2018-09-01;13;14.214853326479593;chirps
2018-10-01;1;67.12630453705788;chirps
2018-10-01;4;39.1721448307452;chirps
2018-10-01;7;131.57913904190065;chirps
2018-10-01;10;108.62363652388255;chirps
2018-10-01;13;42.08203312202736;chirps
2018-11-01;1;15.818151435496475;chirps
2018-11-01;4;19.839196668783163;chirps
2018-11-01;7;54.49822361469269;chirps
2018-11-01;10;70.66005756457646;chirps
2018-11-01;13;67.45826904862015;chirps
2018-12-01;1;3.5830352891539405;chirps
2018-12-01;4;25.247582294597574;chirps
2018-12-01;7;18.484755229111762;chirps
2018-12-01;10;70.4728199665745;chirps
2018-12-01;13;162.68870459662543;chirps
2019-01-01;1;2.048361277951939;chirps
2019-01-01;4;1.9343956821619936;chirps
2019-01-01;7;7.593771125681087;chirps
2019-01-01;10;22.256484411404625;chirps
2019-01-01;13;36.671624140089584;chirps
2019-02-01;1;6.23853483415003;chirps
2019-02-01;4;2.8028736905436;chirps
2019-02-01;7;22.051612635701893;chirps
2019-02-01;10;25.51022040160994;chirps
2019-02-01;13;31.746773768354345;chirps
2019-03-01;1;20.30025930211559;chirps
2019-03-01;4;9.667985054069629;chirps
2019-03-01;7;50.41631024200469;chirps
2019-03-01;10;54.521839775145054;chirps
2019-03-01;13;35.58396212259928;chirps
2019-04-01;1;44.09591832384467;chirps
2019-04-01;4;36.56469655451567;chirps
2019-04-01;7;103.90489671230316;chirps
2019-04-01;10;116.4626072247823;chirps
2019-04-01;13;124.32517652158384;chirps
2019-05-01;1;93.20793575048447;chirps
2019-05-01;4;69.14948568758757;chirps
2019-05-01;7;161.09254455566406;chirps
2019-05-01;10;171.93836760520935;chirps
2019-05-01;13;62.92649190293418;chirps
2019-06-01;1;160.97096341848373;chirps
2019-06-01;4;14.183776460306968;chirps
2019-06-01;7;235.366056060791;chirps
2019-06-01;10;103.85209143161774;chirps
2019-06-01;13;17.678404046429527;chirps
2019-07-01;1;180.71422910690308;chirps
2019-07-01;4;9.49302139654394;chirps
2019-07-01;7;227.360355758667;chirps
2019-07-01;10;95.1573689977328;chirps
2019-07-01;13;14.759740352630615;chirps
2019-08-01;1;191.70485293865204;chirps
2019-08-01;4;8.27181527357729;chirps
2019-08-01;7;226.54162139892577;chirps
2019-08-01;10;97.7602500518163;chirps
2019-08-01;13;15.805384783833116;chirps
2019-09-01;1;151.67493402957916;chirps
2019-09-01;4;16.43024467660175;chirps
2019-09-01;7;192.77665615081787;chirps
2019-09-01;10;92.6486447652181;chirps
2019-09-01;13;18.0480718921732;chirps
2019-10-01;1;101.30559627711773;chirps
2019-10-01;4;120.44282588129458;chirps
2019-10-01;7;186.63393058776856;chirps
2019-10-01;10;204.71543689568838;chirps
2019-10-01;13;143.69435112564653;chirps
2019-11-01;1;26.750953034847043;chirps
2019-11-01;4;84.32977492653805;chirps
2019-11-01;7;83.77095186710358;chirps
2019-11-01;10;151.52537592252096;chirps
2019-11-01;13;239.65208971941914;chirps
2019-12-01;1;6.641229889115691;chirps
2019-12-01;4;25.123815619427226;chirps
2019-12-01;7;33.04705653921992;chirps
2019-12-01;10;99.0538774728775;chirps
2019-12-01;13;197.06160608927408;chirps
2020-01-01;1;3.7380156596736493;chirps
2020-01-01;4;5.159222717801838;chirps
2020-01-01;7;10.84394871245604;chirps
2020-01-01;10;48.78828948066803;chirps
2020-01-01;13;121.73279317220052;chirps
2020-02-01;1;4.661864045874609;chirps
2020-02-01;4;4.06300306113576;chirps
2020-02-01;7;18.03161905836314;chirps
2020-02-01;10;34.41207782799999;chirps
2020-02-01;13;44.1457448358889;chirps
2020-03-01;1;31.337642606034933;chirps
2020-03-01;4;39.2922238121862;chirps
2020-03-01;7;69.58758988939226;chirps
2020-03-01;10;134.32318830490112;chirps
2020-03-01;13;175.04054783008718;chirps
2020-04-01;1;61.27996647357941;chirps
2020-04-01;4;113.41986603114916;chirps
2020-04-01;7;104.11017293930054;chirps
2020-04-01;10;212.42749309539795;chirps
2020-04-01;13;239.61979816578054;chirps
2020-05-01;1;89.50443506240845;chirps
2020-05-01;4;41.28759470970734;chirps
2020-05-01;7;159.49286880493165;chirps
2020-05-01;10;131.66089948018393;chirps
2020-05-01;13;40.38942399069115;chirps
2020-06-01;1;114.84825828671455;chirps
2020-06-01;4;9.552425413935081;chirps
2020-06-01;7;179.42642822265626;chirps
2020-06-01;10;97.07367911934853;chirps
2020-06-01;13;14.61197216256901;chirps
2020-07-01;1;186.27421486377716;chirps
2020-07-01;4;16.895691965631737;chirps
2020-07-01;7;234.94191551208496;chirps
2020-07-01;10;103.16456603010495;chirps
2020-07-01;13;17.92882044227035;chirps
2020-08-01;1;203.814386844635;chirps
2020-08-01;4;12.03407372277149;chirps
2020-08-01;7;245.75006942749025;chirps
2020-08-01;10;119.76146443684895;chirps
2020-08-01;13;10.996122043441844;chirps
2020-09-01;1;130.13539934158325;chirps
2020-09-01;4;18.256169866091373;chirps
2020-09-01;7;206.75906505584717;chirps
2020-09-01;10;105.38081200917561;chirps
2020-09-01;13;14.353072519655582;chirps
2020-10-01;1;72.51056930422783;chirps
2020-10-01;4;43.89164210195127;chirps
2020-10-01;7;146.21869020462037;chirps
2020-10-01;10;125.59747626384099;chirps
2020-10-01;13;30.894871287875706;chirps
2020-11-01;1;13.849763211852405;chirps
2020-11-01;4;19.558368169743083;chirps
2020-11-01;7;49.54057402610779;chirps
2020-11-01;10;117.40054680903752;chirps
2020-11-01;13;121.64242949309173;chirps
2020-12-01;1;3.521235147819425;chirps
2020-12-01;4;8.446552896655895;chirps
2020-12-01;7;14.594509190320968;chirps
2020-12-01;10;47.70353198299805;chirps
2020-12-01;13;70.33599023465757;chirps
2021-01-01;1;2.1690411071776907;chirps
2021-01-01;4;1.7100064019913608;chirps
2021-01-01;7;9.631345171574504;chirps
2021-01-01;10;35.31782549169535;chirps
2021-01-01;13;41.48110085242876;chirps
2021-02-01;1;5.630707599681784;chirps
2021-02-01;4;3.3366966590277785;chirps
2021-02-01;7;16.188170157931744;chirps
2021-02-01;10;34.18610008852556;chirps
2021-02-01;13;43.06158133596182;chirps
2021-03-01;1;14.362336543155834;chirps
2021-03-01;4;8.0691008431594;chirps
2021-03-01;7;40.376732462644576;chirps
2021-03-01;10;53.76319119210044;chirps
2021-03-01;13;45.98558312875253;chirps
2021-04-01;1;45.82949316222221;chirps
2021-04-01;4;64.61043521632318;chirps
2021-04-01;7;90.28555088043213;chirps
2021-04-01;10;146.83600374062857;chirps
2021-04-01;13;116.59049140082465;chirps
2021-05-01;1;96.55405592918396;chirps
2021-05-01;4;61.472447260566376;chirps
2021-05-01;7;176.56536636352538;chirps
2021-05-01;10;138.4247948328654;chirps
2021-05-01;13;74.41276727892735;chirps
2021-06-01;1;106.20145995914936;chirps
2021-06-01;4;4.642344209480495;chirps
2021-06-01;7;180.17584705352783;chirps
2021-06-01;10;53.86673412720362;chirps
2021-06-01;13;9.292654576262942;chirps
2021-07-01;1;193.10135114192963;chirps
2021-07-01;4;9.607136824287444;chirps
2021-07-01;7;227.3338481903076;chirps
2021-07-01;10;66.6774130364259;chirps
2021-07-01;13;11.776257304129777;chirps
2021-08-01;1;174.13148665428162;chirps
2021-08-01;4;10.215355938616852;chirps
2021-08-01;7;212.21711654663085;chirps
2021-08-01;10;86.29857309659322;chirps
2021-08-01;13;11.923751413960147;chirps
2021-09-01;1;137.59140574932098;chirps
2021-09-01;4;13.960568948899923;chirps
2021-09-01;7;191.11147689819336;chirps
2021-09-01;10;98.88874014218648;chirps
2021-09-01;13;10.765967543478366;chirps
2021-10-01;1;68.62163004279137;chirps
2021-10-01;4;32.53675455217776;chirps
2021-10-01;7;133.84194374084473;chirps
2021-10-01;10;96.59860759973526;chirps
2021-10-01;13;22.012809894703054;chirps
2021-11-01;1;16.943178737768903;chirps
2021-11-01;4;15.985340625566923;chirps
2021-11-01;7;49.585414576530454;chirps
2021-11-01;10;58.74242061128219;chirps
2021-11-01;13;74.26362567477756;chirps
2021-12-01;1;3.2355494702406986;chirps
2021-12-01;4;10.754432609889749;chirps
2021-12-01;7;17.34811045229435;chirps
2021-12-01;10;62.41408115501205;chirps
2021-12-01;13;130.43128063060618;chirps
2022-01-01;1;6.439736351491661;chirps
2022-01-01;4;4.1714834282688456;chirps
2022-01-01;7;15.922536155208945;chirps
2022-01-01;10;41.144182101512946;chirps
2022-01-01;13;52.15486080116696;chirps
2022-02-01;1;4.089468409221077;chirps
2022-02-01;4;2.595833645041952;chirps
2022-02-01;7;11.876824483461679;chirps
2022-02-01;10;49.9779857507286;chirps
2022-02-01;13;58.54915980497996;chirps
2022-03-01;1;15.059507158955347;chirps
2022-03-01;4;11.946239449311069;chirps
2022-03-01;7;43.62274902835488;chirps
2022-03-01;10;59.826773993517996;chirps
2022-03-01;13;38.8829733883893;chirps
2022-04-01;1;42.75563495606184;chirps
2022-04-01;4;47.240242674039756;chirps
2022-04-01;7;91.14366035461425;chirps
2022-04-01;10;131.0102718671163;chirps
2022-04-01;13;121.09803531788013;chirps
2022-05-01;1;60.88020819425583;chirps
2022-05-01;4;31.629054285132366;chirps
2022-05-01;7;133.41477823257446;chirps
2022-05-01;10;127.4885243177414;chirps
2022-05-01;13;44.292154334209584;chirps
2022-06-01;1;112.03646957874298;chirps
2022-06-01;4;8.798745602065617;chirps
2022-06-01;7;189.30979290008545;chirps
2022-06-01;10;58.238023767868675;chirps
2022-06-01;13;11.510080216107545;chirps
2022-07-01;1;188.83049130439758;chirps
2022-07-01;4;9.2969444091423;chirps
2022-07-01;7;218.31294021606445;chirps
2022-07-01;10;56.356402933597565;chirps
2022-07-01;13;11.485676735639572;chirps
2022-08-01;1;195.1059547662735;chirps
2022-08-01;4;10.986130124446024;chirps
2022-08-01;7;228.16752433776855;chirps
2022-08-01;10;106.11198218663533;chirps
2022-08-01;13;11.781462735496461;chirps
2022-09-01;1;133.04369622468948;chirps
2022-09-01;4;13.751850534522015;chirps
2022-09-01;7;188.14439220428466;chirps
2022-09-01;10;87.62308184305827;chirps
2022-09-01;13;13.021877032739145;chirps
2022-10-01;1;72.00868706405163;chirps
2022-10-01;4;45.96512260747993;chirps
2022-10-01;7;143.8148488998413;chirps
2022-10-01;10;95.34888209899266;chirps
2022-10-01;13;21.747287291067618;chirps
2022-11-01;1;14.588095333576348;chirps
2022-11-01;4;21.326153412386372;chirps
2022-11-01;7;56.1371052980423;chirps
2022-11-01;10;99.08007101217906;chirps
2022-11-01;13;113.75271987915039;chirps
2022-12-01;1;5.6264181017203185;chirps
2022-12-01;4;10.455029451455294;chirps
2022-12-01;7;25.647484025731682;chirps
2022-12-01;10;59.68078178664049;chirps
2022-12-01;13;80.09769588046603;chirps
2013-01-01;1;5.568843158609752;era5
2013-01-01;4;7.921909125214038;era5
2013-01-01;7;15.489693538099527;era5
2013-01-01;10;49.20226510862509;era5
2013-01-01;13;74.33867814805772;era5
2013-02-01;1;2.4860772759602696;era5
2013-02-01;4;1.275360445712083;era5
2013-02-01;7;7.999180870875716;era5
2013-02-01;10;28.15294965170324;era5
2013-02-01;13;29.42091234938966;era5
2013-03-01;1;33.59063161843915;era5
2013-03-01;4;59.103451463450554;era5
2013-03-01;7;73.97232961058617;era5
2013-03-01;10;155.7647403975328;era5
2013-03-01;13;123.26117268315068;era5
2013-04-01;1;41.011307974753436;era5
2013-04-01;4;97.39984477499257;era5
2013-04-01;7;100.98680341392756;era5
2013-04-01;10;225.5880912144979;era5
2013-04-01;13;181.3109727082429;era5
2013-05-01;1;77.10821737349033;era5
2013-05-01;4;24.97133472795072;era5
2013-05-01;7;165.4983518600464;era5
2013-05-01;10;150.4624573389689;era5
2013-05-01;13;49.97081654160111;era5
2013-06-01;1;119.35239696502686;era5
2013-06-01;4;5.025117378131203;era5
2013-06-01;7;190.62663688659669;era5
2013-06-01;10;85.73662361502647;era5
2013-06-01;13;8.462680406040615;era5
2013-07-01;1;198.46612226963043;era5
2013-07-01;4;10.932839852166564;era5
2013-07-01;7;224.26702690124512;era5
2013-07-01;10;97.93748119473457;era5
2013-07-01;13;8.367986612849766;era5
2013-08-01;1;245.68609952926636;era5
2013-08-01;4;10.745391225021171;era5
2013-08-01;7;255.0582420349121;era5
2013-08-01;10;126.31153512001038;era5
2013-08-01;13;14.337294969293806;era5
2013-09-01;1;146.3527399301529;era5
2013-09-01;4;5.42312060309493;era5
2013-09-01;7;239.40852012634278;era5
2013-09-01;10;139.54376769065857;era5
2013-09-01;13;17.072321982295424;era5
2013-10-01;1;89.69188167154789;era5
2013-10-01;4;62.62058052809342;era5
2013-10-01;7;189.5653781890869;era5
2013-10-01;10;135.03189897537231;era5
2013-10-01;13;18.11378600862291;era5
2013-11-01;1;24.876130784134148;era5
2013-11-01;4;89.40888252776602;era5
2013-11-01;7;90.47958853244782;era5
2013-11-01;10;149.93796785672507;era5
2013-11-01;13;117.85479821099176;era5
2013-12-01;1;1.0696917083494668;era5
2013-12-01;4;5.118736458744736;era5
2013-12-01;7;6.6615960989845915;era5
2013-12-01;10;60.69772069086321;era5
2013-12-01;13;113.01319811079237;era5
2014-01-01;1;3.337439783228888;era5
2014-01-01;4;1.4570363161650755;era5
2014-01-01;7;5.71044363589026;era5
2014-01-01;10;21.013962210466463;era5
2014-01-01;13;26.81132837743671;era5
2014-02-01;1;10.894064765776648;era5
2014-02-01;4;3.430718543895447;era5
2014-02-01;7;9.433837690204381;era5
2014-02-01;10;39.26767801741759;era5
2014-02-01;13;79.53291857077016;era5
2014-03-01;1;33.46368368342519;era5
2014-03-01;4;25.474511325877646;era5
2014-03-01;7;71.27464938163757;era5
2014-03-01;10;114.13932897647221;era5
2014-03-01;13;127.47944838912399;era5
2014-04-01;1;72.72642958164215;era5
2014-04-01;4;22.709245022483493;era5
2014-04-01;7;155.65107641220092;era5
2014-04-01;10;129.40892678499222;era5
2014-04-01;13;61.29687627156576;era5
2014-05-01;1;112.22809273004532;era5
2014-05-01;4;54.512919109800585;era5
2014-05-01;7;225.29150733947753;era5
2014-05-01;10;178.00013256072998;era5
2014-05-01;13;52.50319759934037;era5
2014-06-01;1;95.925388276577;era5
2014-06-01;4;6.19384376452021;era5
2014-06-01;7;176.8016815185547;era5
2014-06-01;10;86.17055232822895;era5
2014-06-01;13;18.602110558085972;era5
2014-07-01;1;167.71615743637085;era5
2014-07-01;4;8.170324764810704;era5
2014-07-01;7;219.98697166442872;era5
2014-07-01;10;86.63771720727284;era5
2014-07-01;13;11.516386420638472;era5
2014-08-01;1;216.52092278003693;era5
2014-08-01;4;10.288762741309146;era5
2014-08-01;7;261.1369010925293;era5
2014-08-01;10;132.20468997955322;era5
2014-08-01;13;19.065413722285516;era5
2014-09-01;1;154.463731944561;era5
2014-09-01;4;8.556598706867383;era5
2014-09-01;7;229.9503116607666;era5
2014-09-01;10;113.21108154455821;era5
2014-09-01;13;22.876128920802362;era5
2014-10-01;1;108.84852829575539;era5
2014-10-01;4;67.53257505168085;era5
2014-10-01;7;211.76030559539794;era5
2014-10-01;10;182.23238412539163;era5
2014-10-01;13;36.20644505818685;era5
2014-11-01;1;16.278867869465103;era5
2014-11-01;4;51.79457579488339;era5
2014-11-01;7;56.13361766338348;era5
2014-11-01;10;122.4700083732605;era5
2014-11-01;13;88.09518941243489;era5
2014-12-01;1;1.980484769267946;era5
2014-12-01;4;3.0357586067367306;era5
2014-12-01;7;5.098882778733969;era5
2014-12-01;10;45.96579216979444;era5
2014-12-01;13;88.30768364888651;era5
2015-01-01;1;2.211238736976611;era5
2015-01-01;4;2.6663794662757856;era5
2015-01-01;7;1.4485272712510777;era5
2015-01-01;10;9.835040562126474;era5
2015-01-01;13;39.90689208565487;era5
2015-02-01;1;3.360343798948179;era5
2015-02-01;4;1.1404544367360043;era5
2015-02-01;7;9.013387349899858;era5
2015-02-01;10;22.658605540947367;era5
2015-02-01;13;30.808243328774417;era5
2015-03-01;1;24.631163467653096;era5
2015-03-01;4;24.407822064213132;era5
2015-03-01;7;49.185985684394836;era5
2015-03-01;10;87.57728419701259;era5
2015-03-01;13;65.34101111800582;era5
2015-04-01;1;27.033876933295687;era5
2015-04-01;4;97.12589555920466;era5
2015-04-01;7;98.81951603144407;era5
2015-04-01;10;196.99022595087686;era5
2015-04-01;13;133.94663111368814;era5
2015-05-01;1;107.79830232262611;era5
2015-05-01;4;49.332012868964156;era5
2015-05-01;7;197.99122314453126;era5
2015-05-01;10;183.76558438936868;era5
2015-05-01;13;67.8403737809923;era5
2015-06-01;1;109.59128642082214;era5
2015-06-01;4;6.974755402233289;era5
2015-06-01;7;188.64599466323853;era5
2015-06-01;10;130.98273622989655;era5
